Part Number,Ja,Fe,Ma,Ap,My,Ju,Jl,Au,Se,Oc,No,De,1st Qtr,2nd Qtr,3rd Qtr,4th Qtr,This Year,Last Year
11111341135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
45-8995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SC1AB20401014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-08140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11008555511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hf159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11110010108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7129907295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11128405482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11128405481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117682158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
11127658634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117694729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
11117715453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117717743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117722513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
5060-001-150-500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118551418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
10850511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
300613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11111460399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11117706497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096-000-236-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127675800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11118537773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11117672247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11117707906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11127652914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11127105934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11120023152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11117715466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121338426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
11117651407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127675484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4990010062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146-001-140-000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36-200SM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11112343436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127710398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
18020261A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34327727425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118528386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121338716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11117672244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11117700322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11118409787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1409899921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121338708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121342450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121342459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CAISH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117721848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11121341708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
11127652921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11127713823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
11118562771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
22143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127713809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11117686581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127654306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
11127689563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11117706514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11127690468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0302-1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
153369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127677525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117706613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6029-000-130-000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6029-000-130-600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121714488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-08541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117717367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117671730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11121337818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11112343018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11111464808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121726238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127678889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127713810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11120022118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121460623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11117653180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11117700117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
775745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117672243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121460368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
775759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121341194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11120022168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121461875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127672585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117690503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121257396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119922854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36010972AB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127698958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11127654978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
11118523906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11111744327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11112343019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11117715438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121744330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11121464823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
11127707003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
24-08451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117675355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11117707905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121461396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11127674645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
24321042AE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119904509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11121338715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34218522987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117689534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FJT1075210XYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11118387654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117720377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11112343233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11117690507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11121341784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11121250240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23131239891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39040111A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJT1075210XZL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38010143A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121460622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11127697307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
11127673087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
11118528387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11127674653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11117700116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
28240921A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11121340843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11128394924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127923313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11128523449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127728975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11128549653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141461475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
11128569342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141460678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11131338427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11141338429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11141464874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11127717586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11138562773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FJT129-3910M52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJT129-3910M56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141340902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
31421232183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11128394374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141460687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11137728761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127728976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11128566404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11141338428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11138562768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141340901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
11128520621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
11128382758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11127723428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128569343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141341249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11128394376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FJT1333900XL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45-08252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FJT1333900XXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FJT1333900XYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31421242262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36010451B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899.406309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128562723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11127723177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11137708604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
12122306327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
11141342423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129899963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128520212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
11137676132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
11128523552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11141261193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11141460331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11128542057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11141342980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11129899381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11137685983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
890.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11131744329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11127728760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
3071026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11141253415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11141460809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11137700094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11128404489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11137708307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11141460934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
11131460677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11128529820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
11137720999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11148527627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11257652848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147675733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11151461835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11267720704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11142343044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147694055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147700396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11147678137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147665328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147707126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11218393194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11211460673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11148568826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11149467448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11277702625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11147727974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11148527544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147700194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147679794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11218405743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11147700331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147700123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11158529308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221337099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147721528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11269898042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147714011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151337258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11218530252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21-PC-PL-V66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11221337093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DNL.WHS.11602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5VU23145-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147724485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
11218394228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11277688360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11211460696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11142343240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
11147700121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147659578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11247671250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
11147670688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
11142343241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11147675734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11151337257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11277686883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
11251265505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11147675731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPT048-0013-XL-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147714688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
76618542443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FPT0480011XYL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147654531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147726966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11147722366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11267684353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11148406702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
11158529306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148535418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11151335735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147706498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46637652605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148566412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11211460376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11221262060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
11147699374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11211460467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65908525238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11258566409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11148535419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11267675452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11147713872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11251337401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11267728757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46712332751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46712332918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPT0591011M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPT0591011S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11321262995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
11318546710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11311256861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11317690493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FPT0591011XL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FPT0591011XXL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119904198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11317715302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318531493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11317675270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11311341291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317665882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317700344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11318564541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11318544978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11318546713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317676592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46637694710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11321460147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11317728284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
11317729597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11318546712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317699888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317707798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11311341295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317727500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-08214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317708198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11317710485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11318530331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11311338302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11317677680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FPT064-4051L44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11317690476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
11318540922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11318534849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11318528385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
11317695823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11347719083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347718091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347718085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11347718086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11327675787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
46717669764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRC001-1450-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11337720731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11327675715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FRC001-1450-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341340846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11347719096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7119902186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7119901301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11341263873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
11347721184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
