,Part Number,Price,Margin,Quantity,Sales Last Year - Jan,Sales Last Year - Feb,Sales Last Year - Mar,Sales Last Year - Apr,Sales Last Year - May,Sales Last Year - Jun,Sales Last Year - Jul,Sales Last Year - Aug,Sales Last Year - Sep,Sales Last Year - Oct,Sales Last Year - Nov,Last Year Total Sales,Sales - Jan,Sales - Feb,Sales - Mar,Sales - Apr,Sales - May,Sales - Jun,Sales - Jul,Sales - Aug,Sales - Sep,Sales - Oct,Sales - Nov,Total Sales,Sales Last Week,Sales Last 2 Weeks,Sales Last Month,Sales Last 3 Months,Sales Last 6 Months,Sales Last 9 Months,Sales Last 12 Months,Sales Last 2 Years,Sales Last 3 Years,Sales Last 4 Years,Sales Last 5 Years,Cost Per Unit,Total Cost,Margin %,Obsolete
66722,T2024901,58.99,29.91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.080000000000002,116.32000000000001,50.7,0
66723,77525A29255,87.99,24.91,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.08,189.24,28.31,0
66724,77148406187,353.99,113.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.31,240.31,32.11,0
66727,61340121A,119.99,54.15,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.84,395.04,45.13,0
66728,22-1003,59.99,36.26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.730000000000004,23.730000000000004,60.44,0
66732,79010261A,4.99,2.74,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.25,29.25,54.91,0
66734,31422335824,110.99,42.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.19999999999999,68.19999999999999,38.55,0
66736,0316-0249,362.99,186.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.94,353.88,51.25,1
66740,2860872,26.99,24.29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6999999999999993,10.799999999999997,90.0,0
66743,MTHS21104-M,449.99,157.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.49,292.49,35.0,0
66746,286289312,67.99,23.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.19,44.19,35.01,0
66747,78810951A,32.99,15.005,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.985,71.94,45.48,0
66748,7148766,649.99,180.22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.77,469.77,27.73,1
66749,0316-0586,392.99,201.425,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.565,574.6949999999999,51.25,0
66750,77750493C,0.99,0.69,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.30000000000000004,6.000000000000001,69.7,0
66753,IMC-DRYBAG2,99.99,34.99,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,325.0,34.99,0
66755,5136822,32.99,16.49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.500000000000004,66.00000000000001,49.98,0
66756,5136821,25.99,12.99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.999999999999998,51.99999999999999,49.98,0
66757,3610157,38.99,19.49,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.500000000000004,78.00000000000001,49.99,0
66759,026820,297.99,146.91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.08,151.08,49.3,0
66764,40810081A,4.99,2.53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4600000000000004,2.4600000000000004,50.7,1
66765,4081841,205.99,62.29,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.70000000000002,718.5000000000001,30.24,1
66766,11317711269,10.99,4.27,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.720000000000001,53.760000000000005,38.85,0
66768,286140214,334.99,117.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.74,217.74,35.0,0
66769,7518530,3.99,1.99,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,49.87,0
66776,33117695218,7.99,3.35,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.640000000000001,60.32000000000001,41.93,0
66777,33117674121,91.99,33.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.239999999999995,58.239999999999995,36.69,0
66778,33117720235,130.99,50.39,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.60000000000001,161.20000000000002,38.47,0
66779,11147728736,97.99,28.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.84,69.84,28.73,1
66780,84010562B,23.99,5.05,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.939999999999998,435.61999999999995,21.05,0
66781,84010282A,11.99,2.93,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,36.24,24.44,0
66782,84010182A,11.99,2.93,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.06,226.5,24.44,0
66783,84010542B,23.99,5.51,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.479999999999997,258.71999999999997,22.97,0
66784,T2202450,55.99,28.27,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.720000000000002,138.60000000000002,50.49,0
66785,61341598766,49.99,16.36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.63,100.89000000000001,32.73,0
66786,77455A0E752,165.5,59.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.92,105.92,36.0,0
66787,T1261337,43.99,18.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.970000000000002,25.970000000000002,40.96,0
66798,T1269999,16.99,7.35,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.639999999999999,48.199999999999996,43.26,0
66799,70250721A,14.99,6.82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.17,16.34,45.5,0
66800,3807-0538,38.99,13.67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.32,75.96000000000001,35.06,0
66804,MGVS18120-L,104.99,63.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.989999999999995,125.96999999999998,60.01,0
66807,3807-0177,29.99,10.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,19.47,35.08,0
66809,33117727059,6.99,2.83,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.16,16.64,40.49,0
66810,286273906,259.99,91.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.99,337.98,35.0,0
66815,A9798017,110.99,33.99,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,308.0,30.62,0
66818,2033199,175.99,79.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.02000000000001,96.02000000000001,45.44,0
66820,MTSS21006-XL,46.99,17.09,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.900000000000002,29.900000000000002,36.37,0
66825,77492464354,23.99,9.2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.79,59.16,38.35,0
66827,07119906605,4.99,2.27,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,48.96,45.49,0
66830,2521920,25.99,5.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.79,187.10999999999999,20.01,0
66838,286189109,54.99,19.25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74,35.74,35.01,0
66843,180126,32.99,11.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.44,21.44,35.01,0
66844,12412343252,5.99,2.63,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3600000000000003,23.520000000000003,43.91,0
66851,T2046232,25.99,9.31,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.68,66.72,35.82,0
66852,521-943,199.99,80.42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.57000000000001,119.57000000000001,40.21,1
66854,395304,549.99,246.12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.87,911.61,44.75,0
66856,0302-0850,471.99,165.22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.77,2454.16,35.0,0
66857,36318561712,31.99,11.67,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.32,121.92,36.48,0
66859,2885176-266,359.99,108.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.99,251.99,30.0,1
66866,46622307857,3.99,2.07,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9200000000000004,13.440000000000003,51.88,0
66867,23417650149,3.99,1.59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,14.400000000000002,39.85,0
66869,T1240850,73.99,29.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.309999999999995,88.61999999999999,40.11,0
66871,2890075,199.99,50.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.99,599.96,25.0,0
66872,2884900,359.99,108.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.99,1763.93,30.0,0
66873,2884718-156,489.99,147.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.99,342.99,30.0,0
66874,2881779-156,709.99,213.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.99,496.99,30.0,0
66875,2884951-266,104.99,31.5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.49,293.96,30.0,0
66879,11117694729,3.99,2.07,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9200000000000004,26.880000000000006,51.88,0
66881,53910401B,72.99,22.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.83,50.83,30.36,0
66882,20207,37.99,17.5525,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.437500000000004,327.00000000000006,46.2,0
66883,36311540421,4.99,2.27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,27.200000000000003,45.49,1
66892,0306-0747,445.99,228.59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.4,217.4,51.25,1
66894,85041031A,3.99,2.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9100000000000001,1.9100000000000001,52.13,0
66895,27-S1160,17.99,6.95,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.04,110.39999999999999,38.63,0
66896,31427666219,4.99,1.95,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,24.32,39.08,0
66897,71608526643,34.99,11.72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.270000000000003,69.81,33.5,0
66899,987705390,39.99,16.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.970000000000002,95.88000000000001,40.06,0
66909,IMC-TEE-2-L,25.99,8.84,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.15,102.89999999999999,34.01,0
66910,07147693887,4.99,2.27,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,10.88,45.49,0
66911,107TM409,63.99,22.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.59,83.18,35.01,0
66912,T2021451,72.99,36.94,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.05,288.4,50.61,0
66913,17111460922,4.99,2.27,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72,24.48,45.49,0
66914,31428548880,120.99,44.19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8,537.6,36.52,0
66916,13541341797,8.99,3.55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44,16.32,39.49,0
66917,33172311091,180.99,65.79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.2,230.4,36.35,0
66918,574265/D,37.99,12.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.19,50.38,33.69,1
66921,153368,25.99,12.72,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.269999999999998,404.73499999999996,48.94,0
66922,0374042,11.99,5.71,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.28,43.96,47.62,0
66925,395363,249.99,111.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.12,276.24,44.75,0
66926,T3331044,4.99,2.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.87,5.74,42.48,1
66927,T1211395,339.99,136.51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.48000000000002,203.48000000000002,40.15,0
66928,T3600126,3.99,1.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0100000000000002,2.0100000000000002,49.62,0
66929,12137722679,255.99,92.79,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.2,652.8,36.25,0
66931,T2047048,61.99,23.24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.75,38.75,37.49,1
66932,96781761AA,335.99,101.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.84,234.84,30.11,1
66934,31422310346,52.99,15.55,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.44,149.76,29.35,1
66935,31427666226,10.99,4.11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.88,27.52,37.4,1
66936,31427666225,37.99,13.99,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,168.0,36.83,0
66937,77148354993,34.99,11.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.270000000000003,46.540000000000006,33.5,0
66943,11121250240,158.99,45.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.83000000000001,113.83000000000001,28.4,1
66946,31428396077,48.99,14.43,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.56,276.48,29.45,0
66949,34212311014,195.99,65.01,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.98000000000002,130.98000000000002,33.17,1
66950,35211457605,6.99,2.55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44,4.44,36.48,1
66952,77312465265,101.99,33.1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.88999999999999,68.88999999999999,32.45,0
66953,0302-1158,321.99,165.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.95000000000002,156.95000000000002,51.26,1
66954,357066,279.99,146.23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.76000000000002,133.76000000000002,52.23,0
66955,2884187-266,1414.99,424.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.49,990.49,30.0,0
66957,32411131346,3.99,1.59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,28.800000000000004,39.85,0
66958,0302-1569,392.99,201.4233,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.5667,574.7001,51.25,0
66961,71010461A,24.99,5.46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.529999999999998,19.529999999999998,21.85,1
66965,07119904950,5.99,2.31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,11.040000000000001,38.56,0
66966,31422311989,4.99,1.95,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.04,42.56,39.08,0
66967,16117700995,17.99,6.63,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.36,102.24,36.85,0
66968,31422314723,110.99,42.79,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.19999999999999,68.19999999999999,38.55,0
66970,SM-12500S,17.99,6.32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.669999999999998,11.669999999999998,35.13,0
66971,A9750732,220.99,78.61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.38,284.76,35.57,1
66974,IMC-TEE-3-M,30.99,9.34,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.65,21.65,30.14,0
66977,77402451375,1256.99,452.61,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.38,804.38,36.01,0
66981,76640172A,1.99,0.49,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,4.5,24.62,0
66982,76640181A,8.99,2.25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74,60.660000000000004,25.03,0
66983,DARLA-SC,46.27,13.85,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.42,32.42,29.93,0
66985,047229,37.99,13.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.69,49.38,35.01,0
66986,981073845,449.99,135.69,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.3,314.3,30.15,1
66987,987704446,7.99,2.82,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,51.7,35.29,1
66988,987704443,7.99,2.82,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,51.7,35.29,1
66989,981040076,249.99,113.04,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.95,136.95,45.22,1
66996,77157523B,5.99,1.87,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.12,8.24,31.22,0
66997,85041841A,1.99,1.13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8600000000000001,3.4400000000000004,56.78,0
66999,61240351A,24.99,11.76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.229999999999999,26.459999999999997,47.06,0
67000,73740341B,113.99,51.66,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.33,124.66,45.32,0
67002,86610581A,0.99,0.47,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,4.68,47.47,0
67003,87240761A,0.99,0.6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,3.12,60.61,0
67007,78810981A,3.99,2.19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8000000000000003,16.200000000000003,54.89,0
67009,79917291A,1.99,0.73,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26,2.52,36.68,0
67010,34913541A,4.99,1.59,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4000000000000004,13.600000000000001,31.86,0
67011,74141461A,33.99,15.3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.69,56.07000000000001,45.01,0
67012,96680573A,465.99,163.28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.71000000000004,3329.8100000000004,35.04,0
67033,71113171A,10.99,5.23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.76,11.52,47.59,1
67034,76410291A,2.99,1.37,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62,4.86,45.82,0
67035,79010371A,8.99,3.07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92,47.36,34.15,0
67040,69929642A,49.99,5.31,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.68,89.36,10.62,0
67041,77116681A,8.99,4.39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6000000000000005,18.400000000000002,48.83,0
67045,537-1313,36.99,12.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.040000000000003,24.040000000000003,35.01,0
67047,566-15104,92.99,26.04,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.94999999999999,133.89999999999998,28.0,1
67055,0136-0026,29.99,10.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,38.94,35.08,0
67056,2103-0342,13.99,4.92,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.07,90.7,35.17,1
67062,1721-1009,76.99,30.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.209999999999994,46.209999999999994,39.98,1
67063,3706-0042,4.9979,1.7491,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2487999999999992,6.4975999999999985,35.0,0
67065,BKR7EIX-11,21.99,7.72,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.27,99.89,35.11,1
67073,3807-0535,241.99,84.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.27,157.27,35.01,1
67076,9905-0109,56.99,17.13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.86,79.72,30.06,0
67079,DS181228,25.99,9.12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.869999999999997,33.739999999999995,35.09,1
67081,0302-1479,464.99,162.77,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.22,302.22,35.01,1
67084,9905-0132,55.99,19.62,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.370000000000005,36.370000000000005,35.04,1
67085,16-E2,56.99,19.97,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.02,74.04,35.04,1
67086,0350-0117,40.99,14.37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.620000000000005,26.620000000000005,35.06,0
67091,0603-0825,19.99,7.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.969999999999999,51.879999999999995,35.12,0
67092,MAR10A-J,29.99,10.52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,38.94,35.08,1
67093,CR9EIA-9,23.99,8.42,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.569999999999999,31.139999999999997,35.1,1
67094,3601-0491,105.99,35.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99,1348.81,33.02,0
67095,3601-0067,105.99,35.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99,141.98,33.02,0
67096,DS181502,19.99,7.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.969999999999999,25.939999999999998,35.12,1
67099,2820-5751,419.99,170.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,498.0,40.71,1
67108,0616-0232,141.99,49.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.27000000000001,92.27000000000001,35.02,1
67109,0603-0457,36.99,12.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.020000000000003,24.020000000000003,35.06,1
67110,2350-0230,34.99,12.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.720000000000002,22.720000000000002,35.07,1
67111,0317-0449,494.99,173.27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.72,321.72,35.0,0
67115,0317-0765,490.99,171.87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.12,957.36,35.0,0
67118,3812-0030,227.99,79.82,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.17000000000002,148.17000000000002,35.01,1
67119,YB12AL-A2,149.99,52.52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.47,292.40999999999997,35.02,1
67126,369835,7.99,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,5.59,30.04,0
67128,514756,519.99,156.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.99,363.99,30.0,1
67129,514777,519.99,156.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.99,363.99,30.0,1
67130,514826,499.99,150.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.99,699.98,30.0,1
67131,514776,519.99,156.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.99,363.99,30.0,1
67149,0301-0863,331.99,170.16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.83,161.83,51.25,0
67150,2869643,24.99,8.75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.24,81.19999999999999,35.01,0
67152,97480221AA,39.99,14.15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.840000000000003,25.840000000000003,35.38,0
67153,77910292A,20.99,9.78,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.209999999999999,11.209999999999999,46.59,1
67154,2880237-156,679.99,204.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.99,475.99,30.0,0
67157,07119904463,1.99,1.36,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6299999999999999,5.669999999999999,68.34,0
67158,07119904152,2.99,1.77,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2200000000000002,14.640000000000002,59.2,0
67159,MTSS20039-M,38.99,14.29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.700000000000003,24.700000000000003,36.65,0
67160,MTSS20021-L,46.99,17.09,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.900000000000002,59.800000000000004,36.37,0
67162,830913,77.99,7.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.19,70.19,10.0,0
67163,35218529841,235.99,85.02,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.97000000000003,150.97000000000003,36.03,0
67164,6031002,7.99,2.4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,22.36,30.04,0
67165,0363-0055,139.99,49.02,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.97,181.94,35.02,0
67166,MGVS2201-0012XL,124.99,43.76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.22999999999999,81.22999999999999,35.01,0
67169,987701661,34.99,15.77,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.220000000000002,38.440000000000005,45.07,0
67171,07129907413,3.99,2.07,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9200000000000004,15.360000000000003,51.88,0
67173,77439457027,182.99,51.72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.27,131.27,28.26,1
